lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
92,1,78.94411859270156,10,12,4,1,1,2,0,0
11,0,186.9900733485997,3,17,4,2,0,0,4,0
104,1,72.25,4,18,4,3,1,0,0,0
35,0,139.5,10,3,4,2,0,0,3,0
22,1,118.18814177709022,9,6,4,1,0,3,0,0
38,1,81.70553138686309,3,7,4,3,0,0,0,0
165,0,99.55892952397521,6,6,3,2,2,0,0,0
132,0,101.50689675389484,7,21,4,3,2,0,0,0
199,1,136.74802458432012,7,29,3,1,1,0,4,0
126,0,57.05636036706551,2,24,3,1,1,0,0,0
119,1,99.79524999177556,4,29,4,1,1,0,0,0
211,0,74.50302418114293,8,20,3,2,2,0,0,0
105,0,77.71489302580449,8,7,3,2,0,0,0,0
18,0,111.12005371256207,3,15,4,2,0,0,0,0
43,0,123.9539609467677,5,19,4,3,0,0,0,0
133,0,108.72487435108773,5,26,4,2,1,0,2,0
21,0,66.54290213147762,6,22,2,0,0,0,0,0
180,0,87.62491642418294,7,4,4,2,0,3,0,0
35,0,133.29584019753733,6,20,4,1,0,0,2,0
140,0,72.25,4,7,3,2,1,0,0,0
59,0,138.3986294420449,6,25,4,2,1,0,3,0
172,0,111.54058147941795,7,15,4,4,1,0,0,0
149,0,106.2,6,1,4,3,0,0,0,0
14,0,99.17701937468571,7,23,4,0,1,0,0,0
189,0,99.94860099047132,5,11,4,4,1,0,1,0
133,0,106.01375280902947,7,2,4,2,1,3,0,0
1,0,83.4616842353973,4,9,4,1,0,0,0,0
225,0,103.98809627429002,8,28,4,3,1,0,3,0
69,0,127.05063864377857,7,30,4,0,0,0,3,0
55,0,126.9,5,20,4,1,1,0,0,0
151,1,143.30673801785377,12,29,4,2,0,0,0,0
218,1,155.42493337534196,8,27,4,2,0,0,4,0
67,0,140.4,4,29,4,1,0,0,3,0
87,0,117.63888228964724,7,13,4,1,1,0,0,0
0,0,88.51725077935211,2,28,4,1,0,2,0,0
85,0,132.3,10,6,4,3,0,0,3,0
144,0,108.00014237389303,9,7,4,1,2,3,0,0
3,0,169.93588230088758,9,12,4,1,1,0,2,0
73,1,109.72246676709874,4,7,4,2,1,0,1,0
70,0,149.4,9,17,4,1,0,0,3,0
92,1,76.5,7,6,4,3,2,0,0,0
83,0,137.11219556641623,5,23,4,2,1,0,1,0
63,1,98.41098312297206,9,4,4,2,1,0,0,0
187,0,114.13786456075367,8,29,4,3,0,0,0,0
26,0,94.38806316228442,5,11,4,0,1,0,0,0
160,0,95.0279956949697,7,4,4,2,0,3,0,0
9,0,142.6008892691653,3,27,4,2,1,0,1,0
97,0,127.5318786509542,9,12,4,2,0,1,2,0
26,0,143.89308293082212,10,12,4,4,1,0,4,0
171,0,99.66250813267955,7,4,4,2,2,0,0,0
214,1,102.03978608969398,5,4,4,3,0,0,0,0
199,0,87.5803185140598,8,28,4,1,1,1,0,0
171,0,124.87591492422735,8,15,4,1,1,0,0,0
65,0,227.05121366855087,9,15,4,3,0,0,5,0
318,0,96.92365201471435,10,1,4,3,0,0,1,0
90,0,140.18699435358258,5,15,4,2,1,0,3,0
57,0,78.07457536036095,11,21,4,2,1,3,0,0
122,0,107.365685150818,9,3,4,1,0,2,0,0
105,0,121.6760130188029,7,18,4,4,1,0,3,0
8,0,225.62362393475476,6,4,4,3,0,0,4,0
134,0,105.3,5,5,4,2,0,0,0,0
81,0,190.47907950379056,9,15,4,4,1,0,5,0
106,0,64.82525534915037,6,5,3,3,1,1,0,0
11,0,110.7633298376596,5,31,4,3,0,0,0,0
303,0,75.64575836262799,9,20,3,2,1,0,0,0
16,0,109.89941434340338,4,15,0,7,3,0,2,0
137,0,170.07037094016846,6,3,4,5,2,0,5,0
171,0,93.90042013120191,6,2,4,2,0,3,0,0
242,0,89.15994635615338,8,4,4,5,3,0,0,0
240,0,94.79411498436531,8,2,4,2,1,0,0,0
109,0,89.2672247081831,4,30,4,2,1,2,0,0
386,0,111.25689870537667,10,23,4,0,2,1,0,0
53,0,118.25913468760068,9,9,4,1,1,0,0,0
24,0,94.7308290966194,8,13,1,0,2,0,0,0
39,0,126.9,5,19,4,0,1,0,0,0
154,0,119.37644296355968,9,15,4,2,1,0,0,0
61,0,140.4,4,29,4,1,1,0,3,0
11,1,90.0,7,16,3,3,0,0,0,0
38,0,81.9,3,9,4,3,2,0,0,0
218,1,103.88406124736989,10,4,4,2,1,0,0,0
196,0,96.91282310115604,8,23,4,4,1,0,0,0
84,0,126.4242928859863,6,20,4,1,1,0,0,0
238,0,113.39863293817457,6,16,3,1,0,0,1,0
49,0,94.40963897096196,9,18,4,1,1,0,0,0
275,0,62.8,6,4,3,1,1,0,0,0
33,0,126.8978034196202,8,14,4,1,0,1,0,0
79,0,131.4,7,3,4,1,0,0,3,0
90,0,150.3,8,22,4,2,0,0,3,0
115,0,122.82724366603236,9,4,4,3,1,1,0,0
206,0,106.00810722390587,5,4,4,3,0,0,0,0
116,0,76.78900636768527,8,19,4,1,0,0,0,0
105,1,151.3409810880333,9,11,4,3,0,0,3,0
194,0,121.98741671335958,9,8,4,1,0,0,1,0
275,0,89.655485464067,9,28,4,3,1,0,0,0
204,0,135.98559663349363,9,19,4,2,2,0,2,0
32,0,136.07517386632327,9,8,4,3,2,0,0,0
278,0,109.91352321541987,9,11,4,3,0,0,0,0
150,0,186.44959218043977,8,19,4,2,0,0,4,0
122,0,107.97286132489201,7,4,4,2,0,1,1,0
81,0,76.5,7,15,4,2,0,0,0,0
82,1,122.84614994463273,10,21,4,3,1,0,2,0
64,0,125.82295838183877,3,3,4,1,1,0,1,0
48,0,160.13230972789245,7,6,4,2,1,1,1,0
52,0,88.30161671604952,11,13,4,3,1,1,0,0
86,0,95.94435291692166,4,13,4,2,0,0,0,0
10,0,141.0,5,7,4,1,0,0,0,0
11,1,155.05669536928607,8,17,4,2,0,0,2,0
253,0,90.95,8,29,4,3,0,0,0,0
78,0,168.3,5,11,4,2,0,0,4,0
116,0,107.33627589405455,5,6,4,1,0,0,0,0
42,0,169.93673105521026,4,25,4,7,2,0,4,0
186,0,111.90704090538107,8,28,4,4,2,0,0,0
236,0,81.70414328420975,10,27,4,4,1,1,0,0
158,0,112.8351668882962,7,25,4,1,0,0,0,0
166,1,119.04621085632267,8,1,4,2,0,0,3,0
224,1,119.82394949677649,8,14,4,3,0,0,0,0
152,0,143.16128728306148,9,25,4,2,1,0,2,0
27,0,105.42228973940722,6,12,4,2,1,2,0,0
62,0,118.03219935818696,5,8,4,2,0,0,0,0
195,0,127.61992813208845,9,28,4,2,0,0,1,0
71,0,84.15,4,23,4,3,2,3,0,0
188,1,106.16408500620105,8,16,4,3,0,0,0,0
22,0,221.0,5,14,4,2,0,0,5,0
277,0,98.02354432930767,8,13,4,2,1,0,0,0
109,0,151.93315671100194,8,23,4,3,0,0,3,0
42,0,151.09771732041156,7,9,4,1,0,0,1,0
153,0,80.75,6,25,4,5,2,0,0,0
11,1,76.93724129720589,11,18,4,6,2,0,0,0
184,0,112.09460738683491,8,14,3,1,1,0,1,0
109,1,76.5,7,8,4,1,1,0,0,0
151,0,96.3,8,24,4,3,1,0,0,0
170,1,103.10382368413437,7,14,4,3,0,0,0,0
115,0,72.25,10,24,3,3,0,0,0,0
23,0,114.82402365422834,5,15,4,1,0,0,0,0
17,0,109.0,3,18,4,1,0,0,0,0
94,1,156.8301665475519,9,29,4,3,2,0,4,0
118,0,94.5,5,4,3,1,0,2,0,0
145,0,202.40685146514213,9,22,4,0,1,0,3,0
230,0,111.0,9,6,3,5,0,0,0,0
174,0,121.25871186206277,9,8,4,3,1,0,0,0
19,0,158.0235430428098,4,9,4,2,1,0,3,0
42,0,169.44397103593903,3,20,4,1,1,0,5,0
57,0,108.61551594791624,4,1,4,2,1,0,0,0
112,0,115.95736719286774,8,24,3,4,0,0,3,0
13,0,154.33,4,30,4,4,2,0,3,0
24,0,136.64593884847665,6,21,4,0,1,1,0,0
172,0,126.51024837312579,9,3,4,3,0,0,0,0
82,0,96.3,5,15,4,2,0,1,0,0
20,0,85.0,2,10,4,1,0,1,0,0
32,0,125.1,8,7,4,1,1,3,0,0
49,0,232.52344371179484,7,29,4,3,0,1,5,0
124,0,79.2,11,12,4,1,1,3,0,0
38,0,103.09970526970429,7,25,4,0,2,0,0,0
73,0,71.48829607669886,3,17,4,3,1,1,0,0
279,0,110.0,9,13,3,2,0,0,0,0
158,0,102.9829228264356,6,11,4,2,1,0,0,0
38,0,69.94734261999542,2,19,4,2,1,0,2,0
266,0,73.79463825425933,12,26,4,3,0,0,0,0
8,1,155.283467721911,9,28,4,2,1,0,3,0
62,0,177.5715475801306,6,19,4,1,0,0,5,0
102,0,94.78866749359588,6,17,3,1,1,0,0,0
202,0,82.39702468428952,7,26,4,4,2,3,0,0
5,0,127.426383694945,2,11,4,2,0,0,0,0
27,1,114.78708291792428,9,9,4,4,2,0,0,0
30,1,157.51849017503463,9,18,4,2,1,0,2,0
158,0,90.45291506876461,7,24,4,2,2,0,0,0
204,1,98.03938611157875,7,28,4,3,1,0,0,0
14,0,98.52932511045849,9,12,4,1,1,0,0,0
159,0,89.81705057714234,4,26,4,3,2,0,0,0
65,0,63.75,3,12,4,2,2,3,0,0
28,0,121.21561586948926,9,17,4,0,1,3,0,0
103,0,78.13740513700337,8,17,4,2,0,0,0,0
130,1,114.16825030676772,5,12,4,1,0,0,3,0
194,1,81.47894352429995,7,3,4,8,2,0,0,0
71,0,185.3431311046805,6,16,4,2,0,0,3,0
12,0,218.8464309104201,7,17,4,1,0,0,5,0
150,1,81.96276246562535,7,10,3,1,0,0,2,0
39,0,139.72366233829936,4,19,4,3,0,0,3,0
207,0,102.62045703398259,7,21,4,2,0,0,0,0
178,1,127.38015754175346,7,27,4,6,2,0,3,0
19,0,99.94072353394878,2,20,4,0,1,0,0,0
186,0,130.0437349551797,7,15,4,3,0,0,2,0
101,0,150.3,8,24,4,4,0,0,3,0
92,0,150.41310000749272,8,22,4,3,1,0,3,0
44,0,70.67330919610657,2,12,4,1,0,3,0,0
95,0,121.5,5,19,4,1,0,0,0,0
85,0,88.1560016276293,4,26,4,0,2,1,0,0
119,0,155.96593350446688,7,6,4,5,3,0,3,0
180,0,120.0,10,10,3,2,0,0,0,0
111,0,52.59712426202546,8,7,3,10,3,1,0,0
49,0,111.98237874215897,9,5,4,2,0,0,0,0
180,0,88.91153349809605,8,27,4,1,1,0,0,0
157,0,113.21944517535108,7,14,3,1,1,0,0,0
7,0,103.72054598139513,7,16,4,2,0,3,0,0
202,1,121.90280914447945,8,11,4,4,1,0,0,0
103,1,135.53473825181297,8,16,4,1,2,0,0,0
21,0,204.32879715388515,6,11,4,3,1,0,3,0
49,0,79.72813959808933,3,2,4,1,0,2,0,0
11,0,150.110483820066,10,5,4,1,0,0,0,0
186,0,119.0230297640738,8,22,3,2,1,0,0,0
164,0,100.0,10,2,3,2,0,0,0,0
101,0,135.1926169617511,6,16,4,3,1,0,0,0
215,1,96.3,8,5,4,1,0,0,0,0
5,0,108.1392585747265,2,11,4,4,2,0,1,0
57,0,94.5,4,11,4,1,1,3,0,0
208,0,110.7439204145908,9,29,4,3,1,0,0,0
51,0,116.1,5,6,4,2,0,3,0,0
263,0,109.55626172258883,8,22,3,2,0,0,0,0
254,0,91.3599192857948,10,24,4,4,0,0,0,0
101,0,121.71589233094356,7,25,4,2,0,0,0,0
19,0,193.53304294525273,4,10,4,1,1,0,4,0
128,0,129.98725253411985,8,7,4,1,0,0,0,0
60,0,123.61705545307119,9,3,4,2,0,0,3,0
155,0,85.27378275244122,6,30,4,3,0,1,0,0
166,0,80.66274035560178,7,4,4,4,0,2,0,0
91,0,140.1758987269753,5,13,4,1,1,0,2,0
162,0,80.75,7,27,4,2,1,3,0,0
162,0,116.1,9,7,4,2,0,1,0,0
16,0,57.02497891725453,10,24,3,2,1,0,0,0
74,1,98.4263528955155,6,15,3,1,1,1,0,0
7,0,79.0,2,23,4,1,1,3,0,0
82,0,118.83044455717837,6,14,4,2,1,0,2,0
45,0,107.1,6,28,4,2,0,3,0,0
22,0,172.18511863119068,4,29,4,1,1,0,3,0
65,0,121.31569492768607,7,30,4,3,0,2,0,0
275,0,91.69,10,9,4,5,3,3,0,0
101,0,79.66936359925926,10,30,4,1,2,3,0,0
39,0,112.40629647968593,7,28,4,3,1,0,0,0
56,1,93.6,11,23,4,2,0,0,0,0
181,2,129.82868279851942,8,3,4,4,1,0,2,0
88,0,55.53515988351458,7,8,4,5,2,0,0,0
100,0,108.104920985824,10,15,4,1,0,1,0,0
67,0,113.34373773439704,4,13,4,2,0,0,2,0
10,0,169.0,6,15,4,1,0,0,0,0
134,0,123.73632586016495,10,13,4,1,1,0,0,0
91,0,114.15053171728874,6,23,4,1,2,0,0,0
37,0,139.20206886093027,4,11,4,1,1,0,1,0
11,0,154.4024728341091,9,1,4,0,1,0,0,0
243,0,80.70383361909842,11,29,4,2,1,3,0,0
67,0,149.20666060956913,7,7,4,3,0,0,3,0
42,0,171.572263709009,5,22,4,1,0,0,5,0
96,0,94.5,7,11,4,1,1,1,0,0
59,0,126.0,12,10,4,1,1,0,3,0
113,2,110.52013301250896,12,27,4,4,1,0,0,0
23,0,79.91851835192918,10,4,4,2,1,1,1,0
154,1,116.20312060122322,8,8,4,3,0,0,0,0
26,0,132.39134209283915,10,5,4,10,3,0,3,0
97,0,114.74092434884254,6,7,4,1,0,0,0,0
178,0,94.72934818521445,7,23,4,2,0,0,1,0
192,1,187.12847810723218,7,21,4,1,1,0,3,0
53,0,139.93926858671182,9,2,4,2,1,0,3,0
56,1,136.40028515931994,8,27,4,1,1,0,2,0
8,0,172.62423885388304,8,9,4,3,2,0,3,0
290,0,79.40603859854825,12,1,4,3,1,0,1,0
129,0,105.22842869850041,8,10,4,1,1,3,0,0
42,0,88.4523978446634,3,21,4,2,0,3,0,0
53,0,119.36157834428266,7,2,4,4,1,0,0,0
3,0,120.0,8,18,2,1,1,0,0,0
159,1,110.85495511095029,7,17,3,2,1,0,0,0
45,1,76.7275656118178,3,14,4,4,2,0,2,0
9,1,142.5405045747268,9,15,4,1,0,0,0,0
69,0,150.43242766980433,8,17,4,1,0,0,3,0
18,0,173.98409747737455,8,15,4,2,0,0,2,0
110,0,95.3606521834582,8,23,4,2,1,0,0,0
1,0,95.0,11,14,4,0,1,3,0,0
103,0,134.92812205260353,7,29,4,1,1,0,0,0
63,0,75.18590325638303,2,28,4,3,1,1,0,0
68,0,107.12167147157696,7,30,4,3,0,2,0,0
40,0,150.10071880775678,5,4,4,1,1,0,2,0
118,0,89.25,5,2,4,3,1,3,0,0
175,0,105.41938137844058,8,2,4,3,0,0,0,0
236,1,67.5,12,9,4,1,1,3,0,0
418,0,107.0,9,26,3,2,1,1,0,0
88,0,79.09648131569011,7,12,3,3,0,0,1,0
16,0,150.34089364881856,5,29,4,2,0,0,0,0
155,0,100.79757703057737,6,7,4,3,0,3,0,0
23,0,189.0046528711749,5,15,4,2,1,0,4,0
161,0,104.5288055760991,7,15,4,2,1,0,0,0
144,0,140.74547406256042,8,13,4,4,2,0,3,0
56,0,134.34273264598795,9,10,4,1,1,0,1,0
166,2,119.48948719160481,8,2,4,3,0,0,2,0
153,0,75.48544450565252,7,1,4,2,1,0,0,0
155,0,130.5,8,16,4,2,0,0,0,0
70,0,67.5,3,11,4,1,1,3,0,0
25,0,97.9671611083766,9,24,4,1,1,0,2,0
286,0,117.0,9,16,3,2,0,1,0,0
115,0,85.95279861886458,9,4,3,1,1,0,0,0
5,0,89.0,4,5,4,0,0,3,0,0
57,0,94.65623580816661,4,24,4,0,1,3,0,0
35,0,112.80335150543452,4,27,4,2,0,0,0,0
155,1,129.18342291415544,8,1,4,1,1,0,0,0
79,0,148.4387240801985,5,15,4,2,0,0,0,0
156,0,143.3636018182217,9,19,4,2,0,0,1,0
160,0,83.34941869997637,8,26,4,1,0,3,0,0
72,0,106.51028818935926,4,10,4,2,0,0,1,0
157,0,108.01931833652513,10,2,4,2,1,2,0,0
128,0,119.36964378986015,8,8,4,2,1,0,0,0
194,0,75.18585483275403,4,21,4,2,0,2,0,0
5,0,77.91672249243177,11,21,4,5,2,3,0,0
181,0,250.0,10,11,3,1,0,0,0,0
162,1,112.0,7,14,3,3,0,0,0,0
49,0,160.25193052701266,5,22,4,1,0,0,0,0
53,0,107.70357404959766,8,9,4,1,1,1,0,0
219,1,111.6639576731173,10,5,4,3,1,0,0,0
168,0,159.3,9,19,4,1,1,0,3,0
84,0,109.65,5,14,4,3,1,3,0,0
30,0,74.23355904851736,2,7,4,2,1,0,0,0
304,0,89.0,11,3,4,2,0,0,0,0
246,0,83.71133539504355,7,7,4,2,0,0,0,0
36,0,85.49661465145886,5,1,4,2,0,2,0,0
100,0,80.07344597232141,10,30,3,1,2,1,0,0
258,1,161.83570404390716,9,20,4,1,2,0,0,0
59,0,99.0,9,3,4,0,0,3,0,0
31,0,195.23227767287386,5,27,4,1,2,0,3,0
27,0,74.8,12,20,4,4,0,0,0,0
57,0,118.8,4,22,4,2,0,0,3,0
8,1,198.1701520391126,6,16,4,1,0,0,3,0
194,1,111.13254201299053,8,24,3,4,1,0,0,0
139,0,168.63877976139648,7,2,4,3,1,0,5,0
6,0,90.77314860083149,5,22,3,1,0,0,0,0
17,0,83.2,11,27,4,3,2,0,0,0
257,0,100.75789110286262,8,1,3,3,1,0,0,0
114,0,194.89716359281476,6,18,4,3,2,0,3,0
236,0,173.02662130317194,6,19,4,1,0,0,5,0
66,0,136.9064822994513,9,6,4,4,1,0,1,0
2,1,98.2347711446723,7,9,4,1,0,0,0,0
57,1,202.639484050011,3,29,4,4,0,1,4,0
147,1,123.66816205056894,6,2,3,3,0,0,0,0
112,0,133.6922310990237,7,23,4,2,0,2,0,0
254,0,94.39068886084043,9,4,4,2,0,0,0,0
140,0,109.8,7,26,4,2,0,0,3,0
9,0,216.25938030382542,4,18,4,2,1,0,5,0
135,0,92.29936262287927,8,2,4,2,1,0,0,0
70,0,78.3,3,3,4,2,0,0,0,0
121,0,76.38523260726187,8,10,4,2,1,0,0,0
10,0,104.56890058109144,10,2,3,2,0,0,0,0
98,0,80.04719194371877,10,26,4,2,0,3,0,0
35,1,111.54173412824532,8,28,4,3,1,0,0,0
32,0,98.61688181518005,5,25,4,1,0,3,0,0
169,1,121.5,8,3,4,3,0,0,0,0
85,0,142.9497750332067,4,27,4,2,0,0,3,0
71,0,84.15,4,23,4,3,2,3,0,0
32,0,195.9944129920717,7,4,4,2,0,0,2,0
50,0,97.96892037955728,2,28,4,2,1,0,3,0
179,0,105.0133010120038,8,21,2,3,0,0,3,0
95,0,103.4012746504534,5,28,4,4,0,2,0,0
72,0,150.3,7,3,4,3,0,0,3,0
175,1,151.8266571599354,9,10,4,2,1,0,0,0
47,0,110.030431875555,8,27,4,0,0,0,0,0
125,0,138.68680410668776,12,27,4,2,0,0,3,0
51,0,67.5,2,22,4,2,0,3,0,0
28,1,88.0,11,16,4,2,0,3,0,0
170,1,114.9713790488396,8,9,4,3,1,0,0,0
229,1,119.51546844061777,8,17,4,2,1,0,0,0
7,0,47.81305844380999,2,28,3,1,1,0,0,0
3,0,91.28127534150039,2,5,4,2,1,0,0,0
136,0,171.75515758121378,7,9,4,3,1,0,5,0
145,0,94.68750235651602,6,29,4,1,1,2,0,0
222,0,107.76018727654248,8,12,4,2,1,1,0,0
31,0,67.5,2,5,4,2,0,2,0,0
79,0,90.94909002039245,3,23,4,2,0,0,0,0
192,0,119.46588086871607,6,20,3,2,1,0,0,0
229,0,111.31596864921485,8,5,3,4,0,0,0,0
313,0,74.96633225244162,10,11,3,3,0,0,0,0
143,0,96.24074471679836,7,25,4,1,2,0,0,0
215,0,67.26,11,30,4,4,0,0,1,0
144,0,140.75473382617392,8,12,4,4,2,0,3,0
151,0,71.93847054780898,6,9,4,3,1,0,0,0
45,0,73.8766415336768,2,18,4,2,0,0,0,0
145,0,101.09365892904455,5,3,4,3,0,0,0,0
33,0,159.3,3,29,4,1,1,0,3,0
4,0,88.57886978603703,5,17,4,1,1,3,0,0
142,0,108.8218253750147,7,5,4,1,2,3,0,0
12,0,220.3377702215749,8,18,4,1,0,0,5,0
148,0,85.5,7,26,4,1,1,3,0,0
216,0,90.9346168082455,9,16,4,3,0,0,0,0
62,0,152.1,8,20,4,0,1,0,0,0
15,0,166.12460896166985,8,8,3,1,0,0,3,0
38,0,127.33415961583567,4,28,4,2,1,0,0,0
54,0,126.9,5,21,4,1,1,0,0,0
109,0,88.93694918325093,4,29,4,1,1,2,0,0
19,0,150.6057536251594,7,15,4,2,0,0,0,0
56,0,67.58563401467484,3,11,4,2,0,3,0,0
18,1,144.69551659626154,9,5,4,1,1,0,2,0
54,0,88.4,11,14,4,5,1,0,0,0
70,0,67.5,3,10,4,1,1,3,0,0
12,0,164.0,9,25,4,0,1,0,3,0
116,0,60.73677859713287,2,28,3,1,2,0,0,0
18,1,91.5794543028615,2,14,4,3,1,0,0,0
1,0,137.71164378338506,5,7,4,1,0,0,3,0
32,0,69.9,2,23,4,2,0,3,0,0
70,0,74.78255506119386,3,12,4,2,2,0,0,0
2,0,62.3748690426317,2,27,3,1,1,0,0,0
158,0,91.67167029904942,7,24,4,2,1,3,0,0
32,1,98.11912903910213,11,15,4,4,0,0,3,0
355,0,76.26183447876292,10,11,3,2,1,0,0,0
21,0,205.95466610112516,6,9,4,3,1,0,4,0
17,0,113.63905399988298,6,25,4,0,1,3,0,0
191,2,110.88974561515465,8,18,4,5,2,0,3,0
159,0,116.34206037355459,8,3,4,1,0,0,0,0
7,0,108.63849731976256,4,10,4,2,0,0,2,0
133,0,120.01352611361126,10,29,4,3,1,0,3,0
168,0,89.25,8,1,4,4,0,3,0,0
90,0,102.30439248821499,9,16,4,1,0,0,0,0
194,0,130.40789508418592,7,7,4,3,1,0,2,0
98,0,202.9552623534596,6,5,4,3,0,0,4,0
8,0,100.8207628927496,7,24,4,2,0,0,1,0
239,0,95.9973510493983,10,27,4,2,0,0,0,0
163,2,145.8,8,24,4,1,0,0,0,0
86,0,74.24847914474454,4,2,4,1,2,3,0,0
150,1,105.58186835590975,7,20,4,1,0,0,0,0
7,0,160.73597290430308,4,26,4,2,1,0,2,0
53,0,123.94299115946531,4,3,4,1,0,1,1,0
137,1,79.35424204349833,9,11,4,1,0,2,0,0
107,1,116.02991161316119,3,17,4,1,1,0,2,0
75,0,80.18118145571934,3,15,3,3,0,0,0,0
137,0,103.39018318179714,8,2,4,4,2,0,0,0
35,0,95.72099218937849,5,22,3,1,2,3,0,0
6,0,249.64067038884065,9,22,4,4,2,0,5,0
144,0,120.53440320873484,7,26,4,3,1,0,3,0
33,0,70.41215074208557,10,6,3,4,2,0,2,0
80,0,95.01170024657493,8,4,3,4,1,0,0,0
73,0,86.55896492188465,4,1,4,2,0,1,0,0
49,0,69.5223196291598,2,18,4,1,0,3,0,0
161,0,130.0,3,25,3,2,1,1,0,0
8,0,214.83323042584757,3,17,4,2,2,0,5,0
155,0,101.58,7,11,4,3,1,0,0,0
1,0,61.048586323135794,8,5,2,2,0,0,0,0
145,1,91.16083620977386,6,25,4,4,2,0,0,0
69,0,20.98993918279998,5,11,3,1,1,0,0,0
105,0,108.93447914412141,8,11,4,2,1,0,0,0
150,0,92.64340363656355,9,22,4,2,1,3,0,0
96,0,112.01,5,22,4,2,2,0,1,0
290,0,87.31655384978359,11,13,4,3,0,0,2,0
107,0,58.48238038430327,10,14,3,2,2,0,0,0
238,0,113.91826569985457,6,16,3,1,0,0,1,0
100,0,142.17060449453743,6,21,4,3,0,0,3,0
194,0,96.35086906222249,9,22,4,5,2,0,0,0
32,0,68.70973079097935,2,4,4,2,0,3,0,0
47,0,73.94664457692369,3,6,4,3,0,0,0,0
181,0,136.94108454374006,8,5,4,1,2,0,1,0
8,0,156.0,6,13,4,2,0,0,1,0
65,0,105.30810775924219,4,23,4,1,0,0,0,0
123,0,91.63562375227734,3,29,4,2,0,0,0,0
265,0,109.91716899790968,6,24,3,2,0,1,0,0
169,0,111.7038678763952,7,17,4,2,0,0,1,0
208,0,84.7033915033412,10,4,4,1,1,0,0,0
33,0,89.46234188030998,10,6,4,3,0,0,0,0
110,0,119.90278212860248,10,10,4,0,1,0,0,0
23,0,95.60136339286255,10,14,1,1,2,0,0,0
104,1,108.06062671456722,10,8,4,0,1,2,0,0
17,0,79.8468974952012,3,17,2,2,0,0,0,0
50,1,207.9,9,14,4,3,0,0,5,0
128,0,90.3441310479629,6,26,4,4,0,1,0,0
48,0,98.07407438117998,3,11,4,3,1,0,1,0
119,0,89.25,5,2,4,3,1,3,0,0
122,0,98.80040726520963,5,3,4,3,2,0,0,0
6,0,125.50259482498267,3,11,4,2,0,0,1,0
16,0,83.77072105308137,2,4,4,6,2,2,0,0
165,0,98.00862595147862,7,7,4,3,1,0,0,0
275,0,78.14302716746927,10,3,3,2,0,0,0,0
234,0,104.3471990942481,9,12,4,4,1,0,0,0
45,0,126.55567562490114,5,29,4,2,1,0,0,0
79,0,74.58200397475349,3,25,3,2,1,0,0,0
11,0,145.0,10,7,4,1,0,0,0,0
23,0,79.0133076327124,10,23,4,3,1,2,0,0
51,0,88.0,11,2,4,3,0,3,0,0
82,1,134.0905549299429,8,7,4,1,1,0,0,0
166,0,120.21253718344889,8,6,4,3,1,0,0,0
155,1,102.50131293933062,9,22,4,4,2,0,0,0
178,1,121.89230419512133,9,5,4,3,0,0,2,0
68,0,76.6816252493168,6,22,3,4,2,0,0,0
178,0,88.77,8,27,4,1,1,0,1,0
21,0,216.26124168956923,3,29,4,4,0,0,4,0
69,0,125.51736378950272,10,1,4,4,0,0,2,0
106,1,90.0,11,4,4,1,0,0,0,0
27,0,77.7808343302005,1,30,3,1,1,0,2,0
184,0,89.25999526788216,7,8,4,4,0,2,0,0
158,1,114.75,5,25,4,4,0,0,0,0
40,0,171.6680549751248,8,6,4,2,0,0,4,0
11,0,75.96530111850456,11,14,4,4,2,3,0,0
18,0,135.25050843588585,5,11,4,1,0,0,0,0
13,0,111.7977165164366,9,2,4,1,0,0,0,0
54,0,159.83985652202452,6,3,4,1,0,0,2,0
285,0,86.75408457544896,10,16,4,1,1,0,0,0
56,0,99.9,6,20,4,2,0,0,0,0
25,0,139.27352845650418,8,21,4,2,0,2,0,0
28,0,97.08438230010792,4,17,3,1,1,0,0,0
53,0,150.5691133113037,8,19,4,2,0,0,1,0
137,0,96.3,6,27,4,2,0,0,0,0
86,0,140.07236829185587,6,26,4,3,0,0,3,0
120,1,118.8,7,16,4,5,2,0,3,0
22,0,136.67074798652075,8,1,4,2,1,3,0,0
39,0,121.83528085150854,5,21,4,1,0,0,0,0
139,0,92.38160275631763,8,21,3,0,1,0,0,0
116,0,113.5673785189519,7,6,3,1,1,0,3,0
11,0,184.86539844526143,4,17,4,2,0,0,3,0
155,0,136.61754180272197,8,28,4,2,0,0,3,0
238,1,114.95579499359839,6,18,4,1,0,0,2,0
74,0,116.36176131666933,4,29,4,2,0,1,0,0
48,0,158.6387992568731,5,5,4,1,1,0,3,0
152,0,132.9,6,10,4,2,0,0,3,0
160,0,105.8639508461806,8,8,4,4,1,3,0,0
381,1,73.95578482154049,12,23,4,2,1,0,1,0
26,0,147.60274501862375,10,2,4,2,2,0,0,0
40,0,150.3,6,3,4,1,1,0,3,0
48,0,154.39369343733009,6,2,4,2,1,0,3,0
39,0,129.08244260094952,9,26,4,3,0,0,2,0
241,0,150.45,10,7,4,3,2,0,3,0
171,0,92.23454498900878,8,3,4,3,1,3,0,0
16,0,63.28910665779582,2,5,4,5,2,3,0,0
30,1,128.12967936424354,11,5,4,3,2,0,3,0
